id,text,category
620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot.",SERVICE#GENERAL
620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot.",AMBIENCE#GENERAL
620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",FOOD#QUALITY
620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",FOOD#PRICES
624715:0,This place is a great bargain.,RESTAURANT#PRICES
624715:1,Authentic Pakistani food.,FOOD#QUALITY
624715:2,People are always friendly.,SERVICE#GENERAL
624715:3,Don't waste money on decor.,AMBIENCE#GENERAL
624715:4,"Just straight up cheap, good food.",FOOD#QUALITY
624715:4,"Just straight up cheap, good food.",FOOD#PRICES
626269:0,Faan is sooo good.,RESTAURANT#GENERAL
626269:1,The best pad thai i've ever had.,FOOD#QUALITY
626269:2,The design and atmosphere is just as good.,AMBIENCE#GENERAL
626269:2,The design and atmosphere is just as good.,AMBIENCE#GENERAL
626269:3,bottles of wine are cheap and good.,DRINKS#PRICES
626269:3,bottles of wine are cheap and good.,DRINKS#QUALITY
626269:4,What more could you want?,RESTAURANT#GENERAL
630914:0,The food was actually aweful.,FOOD#QUALITY
630914:1,I'm not picky - but it was actually gross.,FOOD#QUALITY
630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",FOOD#QUALITY
630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",FOOD#QUALITY
630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",FOOD#QUALITY
630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",FOOD#QUALITY
630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",FOOD#QUALITY
630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",AMBIENCE#GENERAL
630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",SERVICE#GENERAL
630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",FOOD#QUALITY
630914:4,Wouldn't recomend it for dinner!,RESTAURANT#GENERAL
632121:0,This is the perfect date spot for Williamsburg couples.,RESTAURANT#MISCELLANEOUS
632121:1,The jukebox plays everything from Italian Opera to The Strokes.,AMBIENCE#GENERAL
632121:2,"The food is amazing, rich pastas and fresh doughy pizza.",FOOD#QUALITY
632121:2,"The food is amazing, rich pastas and fresh doughy pizza.",FOOD#STYLE_OPTIONS
632121:2,"The food is amazing, rich pastas and fresh doughy pizza.",FOOD#QUALITY
632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",AMBIENCE#GENERAL
632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",SERVICE#GENERAL
632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",SERVICE#GENERAL
632121:4,"If only they delivered, they'd make a mint!",RESTAURANT#MISCELLANEOUS
657129:0,go here for the drinks!,DRINKS#QUALITY
657129:1,esp. during happy hour!,
657129:2,enough said!,
657129:3,the drinks are amazing and half off till 8pm.,DRINKS#QUALITY
657129:3,the drinks are amazing and half off till 8pm.,DRINKS#PRICES
657129:4,"Ask for Usha, the nicest bartender in manhattan.",SERVICE#GENERAL
657129:5,My fav was the sassy lassi...,DRINKS#QUALITY
680345:0,This is an amazing place to try some roti rolls.,FOOD#QUALITY
680345:1,I really recommend the very simple Unda (Egg) rolls.,FOOD#QUALITY
680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY
680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY
680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY
680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",FOOD#QUALITY
680345:3,Amazing!,FOOD#QUALITY
680390:0,"Toons has recently been redone, so it's now a very attractive space.",AMBIENCE#GENERAL
680390:1,The food's as good as ever.,FOOD#QUALITY
680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",FOOD#QUALITY
682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",AMBIENCE#GENERAL
682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",SERVICE#GENERAL
682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",FOOD#QUALITY
682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",FOOD#STYLE_OPTIONS
682250:2,"Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money.",
682250:3,Can't wait to go back.,RESTAURANT#GENERAL
682391:0,Best drumsticks over rice and sour spicy soup in town!,FOOD#QUALITY
682391:0,Best drumsticks over rice and sour spicy soup in town!,FOOD#QUALITY
682391:1,Beef noodle soup is good as well.,FOOD#QUALITY
682391:2,The service is good and the resturant is clean.,SERVICE#GENERAL
682391:2,The service is good and the resturant is clean.,AMBIENCE#GENERAL
682391:3,Best Taiwanese food in NY!,FOOD#QUALITY
707917:0,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,RESTAURANT#GENERAL
707917:1,"For those that go once and don't enjoy it, all I can say is that they just don't get it.",RESTAURANT#GENERAL
707917:2,Rao's has the best service and atmosphere in NYC.,SERVICE#GENERAL
707917:2,Rao's has the best service and atmosphere in NYC.,AMBIENCE#GENERAL
707917:3,Good luck getting a table.,RESTAURANT#MISCELLANEOUS
709294:0,My roommate and I LOVE this place.,RESTAURANT#GENERAL
709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",AMBIENCE#GENERAL
709294:2,Indoor was very cozy and cute.,AMBIENCE#GENERAL
709294:3,"The portion sizes here are huge, and the sushi is good.",FOOD#STYLE_OPTIONS
709294:3,"The portion sizes here are huge, and the sushi is good.",FOOD#QUALITY
709294:4,"While it's not Nobu, it sure is a great deal and you definitely will leave feeling satisfied and full.",
709294:5,Staff is very accomodating.,SERVICE#GENERAL
713152:0,"Excellent dumplings served amid clean, chic decor.",FOOD#QUALITY
713152:0,"Excellent dumplings served amid clean, chic decor.",AMBIENCE#GENERAL
713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",FOOD#QUALITY
713152:2,But $1 for each small piece???,FOOD#PRICES
713152:3,Not worth it.,FOOD#PRICES
713152:4,I won't go back unless someone else is footing the bill.,RESTAURANT#GENERAL
713152:4,I won't go back unless someone else is footing the bill.,RESTAURANT#PRICES
717570:0,I came here with my boyfriend for our anniversary because it was highly recommended to him by a friend.,
717570:1,The decor is very simple but comfortable.,AMBIENCE#GENERAL
717570:2,The food was delicious but do not come here on a empty stomach.,FOOD#QUALITY
717570:2,The food was delicious but do not come here on a empty stomach.,FOOD#STYLE_OPTIONS
717570:3,The portions are small but being that the food was so good makes up for that.,FOOD#STYLE_OPTIONS
717570:3,The portions are small but being that the food was so good makes up for that.,FOOD#QUALITY
717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,FOOD#QUALITY
717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,FOOD#QUALITY
717570:5,The staff there is very attentive and down to earth.,SERVICE#GENERAL
717570:6,I loved it and would go again.,RESTAURANT#GENERAL
720418:0,Great Indian food and the service is incredible.,FOOD#QUALITY
720418:0,Great Indian food and the service is incredible.,SERVICE#GENERAL
720418:1,The owner truly caters to all your needs.,SERVICE#GENERAL
720418:2,"When family came in he gave them apps to test their palets, and then ordered for them.",SERVICE#GENERAL
720418:3,Everyone was more then happy with his choices.,SERVICE#GENERAL
720418:4,Great food and the prices are very reasonable.,FOOD#QUALITY
720418:4,Great food and the prices are very reasonable.,RESTAURANT#PRICES
720620:0,"Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity.",
720620:1,The food here does a great service to the name (Cantonese that is...).,FOOD#QUALITY
720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,FOOD#QUALITY
720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,FOOD#QUALITY
720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",FOOD#QUALITY
720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",FOOD#QUALITY
720620:5,Simply some good tasting Chinese food at incredible prices...,FOOD#QUALITY
720620:5,Simply some good tasting Chinese food at incredible prices...,FOOD#PRICES
720620:6,Service is not what you are coming here for...,SERVICE#GENERAL
720620:7,Just make sure my ice water is kept full and my tea kettle filled with piping hot tea and that's all the service I need...,
720620:8,Big Wong is a great place to eat and fill your stomach.,RESTAURANT#GENERAL
735448:0,this place... we stumbled upon it on labor day weekend.,
735448:1,"whoever the jazz duo was, they were on POINT.",AMBIENCE#GENERAL
735448:2,"good music, great food, speedy service affordable prices.",AMBIENCE#GENERAL
735448:2,"good music, great food, speedy service affordable prices.",FOOD#QUALITY
735448:2,"good music, great food, speedy service affordable prices.",SERVICE#GENERAL
735448:2,"good music, great food, speedy service affordable prices.",RESTAURANT#PRICES
735448:3,even the wine by the glass was good.,DRINKS#QUALITY
735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",LOCATION#GENERAL
735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",RESTAURANT#GENERAL
737999:0,Consistently good Japanese Tapas.,FOOD#QUALITY
737999:1,"Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.",
737999:2,Always good drinks and service is pretty good;,DRINKS#QUALITY
737999:2,Always good drinks and service is pretty good;,SERVICE#GENERAL
737999:3,Atmosphere is nice and relaxed too...,AMBIENCE#GENERAL
737999:4,A great place to meet up for some food and drinks...,RESTAURANT#MISCELLANEOUS
737999:5,Yakitori (bbq meats) is tasty too.,FOOD#QUALITY
737999:6,"It's also attached to Angel's Share, which is a cool, more romantic bar...",
740923:0,Just moved to the neighborhood and we've been trying all the West Village Sushi restaurants.,
740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",FOOD#QUALITY
740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",SERVICE#GENERAL
740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",RESTAURANT#MISCELLANEOUS
740923:2,Price and quality of fish alone will keep us from making a return visit.,FOOD#PRICES
740923:2,Price and quality of fish alone will keep us from making a return visit.,FOOD#QUALITY
740923:2,Price and quality of fish alone will keep us from making a return visit.,RESTAURANT#GENERAL
740923:3,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,FOOD#QUALITY
740923:4,No thanks!!!,RESTAURANT#GENERAL
744478:0,"This place, which is only a few months old, is perhaps Queens' biggest secret!",RESTAURANT#GENERAL
744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",AMBIENCE#GENERAL
